Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message
355.90622,1320,,,,-0.125,0.068359375,-0.927734375,-0.051115252,0.260683361,22.18800163,1.8770926,4429,0,41.64893367,23.7056229,56.91771867,0.010996689,0.006259064,1.08984375,
355.927255,1320,,,,-0.015625,-0.13671875,-1.0625,-0.050917479,0.26087933,22.18685913,1.890345931,4430,0,41.94083888,23.61982075,56.31699647,0.011044933,0.006220174,1.08984375,
355.951415,1320,,,,-0.125,0.083984375,-1.087890625,-0.052025567,0.259562592,22.18971634,1.831752181,4420,0,40.6460613,24.08205526,59.2481891,0.010778257,0.006385922,1.091796875,
355.97229,1320,,,,-0.01171875,-0.1953125,-0.94921875,-0.05108799,0.259481121,22.18514442,1.863839269,4423,0,41.34954336,23.66338058,57.22767087,0.010965514,0.006275308,1.091796875,
355.99436,1320,,,,-0.0625,-0.09765625,-0.953125,-0.050724942,0.259029731,22.18800354,1.902204275,4426,0,42.20611519,23.50822574,55.69862479,0.011018685,0.006137256,1.08984375,
356.015605,1320,,,,0,-0.08984375,-1.087890625,-0.051600022,0.257216464,22.18971634,1.958007813,4422,0,43.44763795,23.8918102,54.98989433,0.010765884,0.005920148,1.087890625,
356.037485,1320,,,,-0.03125,0.037109375,-1.07421875,-0.052114203,0.256693512,22.19028854,1.867326975,4428,0,41.43652438,24.16454875,58.31702612,0.010622731,0.006194861,1.087890625,
356.05905,1320,,,,-0.140625,0.01171875,-0.935546875,-0.052055271,0.25703921,22.18914413,1.910574794,4430,0,42.39401948,24.14798431,56.96082751,0.010644334,0.006063101,1.087890625,
356.07944,1320,,,,-0.048828125,-0.119140625,-0.951171875,-0.051633159,0.256198083,22.1866684,1.825358033,4430,0,40.49861339,23.95409045,59.14792742,0.010695379,0.006326095,1.0859375,
356.101895,1320,,,,0.03125,-0.1640625,-1,-0.051927826,0.257009485,22.18971634,1.859654069,4430,0,41.26519628,24.09114276,58.38126297,0.010668215,0.006228239,1.080078125,
356.122495,1320,,,,-0.09375,0.138671875,-1.07421875,-0.051287611,0.258179796,22.18800163,1.856166244,4430,0,41.18461964,23.79303392,57.77164904,0.010851067,0.00626884,1.080078125,
356.1434,1320,,,,-0.0625,-0.10546875,-1.0234375,-0.051134894,0.257543446,22.1886692,1.883138061,4417,0,41.78432749,23.65451903,56.61098418,0.010887706,0.006163637,1.08203125,
356.16422,1320,,,,-0.09375,-0.076171875,-1.041015625,-0.051240528,0.257485096,22.18685913,1.888950944,4428,0,41.9098885,23.75876794,56.69012444,0.010837477,0.006143779,1.083984375,
356.1867,1320,,,,0.078125,-0.16015625,-1.03125,-0.051390895,0.258093922,22.18743324,1.917550206,4417,0,42.54551719,23.77034372,55.87038373,0.010857812,0.006066301,1.08203125,
356.207445,1320,,,,-0.078125,0.048828125,-1.1328125,-0.051732266,0.256966548,22.19028854,1.875697494,4427,0,41.6222686,23.98514094,57.62574158,0.010713573,0.006173776,1.08203125,
356.229375,1320,,,,-0.0859375,0.052734375,-1.107421875,-0.051715211,0.256234415,22.18571663,1.932896256,4429,0,42.88268862,23.98634104,55.93478816,0.010682514,0.005975241,1.083984375,
356.253145,1320,,,,0.078125,-0.11328125,-0.9140625,-0.052006768,0.255933855,22.18857384,1.891741037,4431,0,41.97503569,24.1303043,57.48727525,0.010606325,0.006097287,1.083984375,
356.27693,1320,,,,-0.0234375,0.01953125,-1.03125,-0.052805396,0.257280319,22.18857193,1.850585938,4431,0,41.06185919,24.49998107,59.66602964,0.010501246,0.006265676,1.08203125,
356.30176,1320,,,,-0.048828125,0.021484375,-0.91796875,-0.051126802,0.257717397,22.18685913,1.918945313,4439,0,42.57536933,23.76723505,55.82390811,0.01084339,0.006053204,1.080078125,
356.32254,1320,,,,0,-0.021484375,-1.06640625,-0.051815894,0.256832231,22.18650246,1.930541992,4438,0,42.83197465,24.08117693,56.22242993,0.010665269,0.005996273,1.078125,
356.34368,1320,,,,0.03125,-0.052734375,-1.171875,-0.053550661,0.258902021,22.18971634,1.907784581,4435,0,42.33319869,24.87122193,58.75110479,0.010409702,0.006115815,1.078125,
356.364385,1320,,,,0.03125,0.20703125,-1.15625,-0.051415551,0.260135087,22.18971634,1.8770926,4440,0,41.65215233,23.9034669,57.38831143,0.010882735,0.006245418,1.08203125,
356.38671,1320,,,,-0.01171875,-0.044921875,-1.01171875,-0.050917106,0.259617639,22.18800163,1.818033814,4432,0,40.33853724,23.63048626,58.58042428,0.010986555,0.006435971,1.08203125,
356.40855,1320,,,,-0.21875,0.10546875,-1.0234375,-0.050700756,0.258032269,22.18850327,1.858520508,4420,0,41.23778836,23.4662982,56.90484174,0.010995866,0.00625718,1.08203125,
356.431035,1320,,,,0.046875,-0.080078125,-0.931640625,-0.050877462,0.258736878,22.19028854,1.873604894,4428,0,41.57583321,23.59302659,56.74697239,0.010966668,0.006223252,1.08203125,
356.453255,1320,,,,-0.048828125,-0.09765625,-0.984375,-0.051859635,0.257762536,22.18685913,1.973353744,4430,0,43.78252152,24.05998238,54.95339589,0.01071333,0.005887339,1.080078125,
356.473455,1320,,,,-0.0859375,0.1484375,-1.06640625,-0.052073679,0.256869664,22.1886692,1.886393189,4434,0,41.85655447,24.17651699,57.76040884,0.010624759,0.006136904,1.083984375,
356.494545,1320,,,,-0.0625,0.056640625,-1.08984375,-0.052367128,0.257556658,22.18800163,1.873604894,4436,0,41.57154844,24.32528075,58.51425233,0.010588024,0.006195503,1.083984375,
356.51655,1320,,,,0,0.005859375,-1.095703125,-0.051941939,0.25875119,22.18800163,1.904296875,4424,0,42.25254217,24.06566427,56.95672505,0.010751882,0.00612392,1.083984375,
356.53847,1320,,,,-0.03125,-0.017578125,-1.017578125,-0.051431279,0.258894314,22.18857193,1.873604894,4429,0,41.57261695,23.85155261,57.37322872,0.010854401,0.00622752,1.083984375,
356.559725,1320,,,,0.0859375,-0.068359375,-1.037109375,-0.051153516,0.257468582,22.1886673,1.946614623,4423,0,43.19278423,23.69232078,54.85249724,0.010867174,0.005960917,1.08203125,
356.581785,1320,,,,-0.25,0.091796875,-0.921875,-0.051266272,0.258437419,22.18685913,1.880580306,4425,0,41.72417033,23.75441257,56.93201897,0.010879554,0.00619395,1.08203125,
356.603625,1320,,,,-0.078125,-0.05859375,-0.94921875,-0.052186094,0.25979159,22.18650246,1.898193359,4429,0,42.11427163,24.2056698,57.47616867,0.010732675,0.00616873,1.083984375,
356.6272,1320,,,,-0.125,0.095703125,-1,-0.051405332,0.258883305,22.18333435,1.89453125,4430,0,42.02702016,23.84673739,56.7414423,0.010856131,0.006159925,1.0859375,
356.64862,1320,,,,-0.15625,0.029296875,-1.107421875,-0.053218291,0.259613236,22.18550301,1.86706543,4439,0,41.4217857,24.73894608,59.7244799,0.010494111,0.006267553,1.08984375,
356.669435,1320,,,,0,-0.1328125,-1.01171875,-0.053477544,0.260866119,22.18800163,1.953125,4432,0,43.33594069,24.82146513,57.2768578,0.010509699,0.006019625,1.091796875,
356.69136,1320,,,,-0.171875,0.017578125,-1.009765625,-0.051824674,0.260876027,22.18743324,1.866629481,4438,0,41.41571701,24.0863301,58.15746254,0.010830875,0.006298962,1.087890625,
356.71321,1320,,,,0.0859375,-0.1171875,-1.0546875,-0.052081876,0.261243745,22.18685913,1.856166244,4435,0,41.18249897,24.19031395,58.73930566,0.010799519,0.006343562,1.0859375,
356.73529,1320,,,,0.0625,-0.044921875,-0.96875,-0.052079657,0.261666511,22.18857193,1.942661881,4432,0,43.10489289,24.17008364,56.07271475,0.010826049,0.00607046,1.083984375,
356.75677,1320,,,,-0.140625,0.029296875,-0.85546875,-0.051717288,0.262590209,22.18857193,1.882673025,4439,0,41.77382584,24.03838837,57.54413891,0.010923786,0.006285999,1.083984375,
356.77747,1320,,,,-0.01171875,-0.134765625,-0.962890625,-0.052468545,0.26352822,22.18742943,1.856166244,4433,0,41.18355754,24.35481576,59.1372315,0.010820374,0.00639887,1.08203125,
356.802125,1320,,,,-0.15625,0.134765625,-1.029296875,-0.052015809,0.26346987,22.19085884,1.834542394,4431,0,40.7100713,24.13361229,59.28167532,0.010917134,0.00647186,1.08203125,
356.823295,1320,,,,0.0859375,-0.1640625,-1.015625,-0.050984732,0.262558282,22.18571663,1.937081456,4430,0,42.97554027,23.65237961,55.03684062,0.011100713,0.006109482,1.08203125,
356.84543,1320,,,,-0.015625,-0.015625,-1.130859375,-0.051714613,0.261964869,22.18629074,1.918247819,4430,0,42.55880382,23.99148156,56.37254669,0.010919078,0.006155363,1.080078125,
356.86649,1320,,,,-0.0234375,0.03125,-1.09375,-0.052140825,0.261658804,22.18685913,1.97265625,4430,0,43.76704633,24.18724403,55.26359684,0.01081805,0.005978443,1.080078125,
356.887705,1320,,,,-0.015625,-0.056640625,-1.01953125,-0.052172889,0.260935479,22.18800163,1.920340419,4421,0,42.60851635,24.15472543,56.68990029,0.010802668,0.006124022,1.080078125,
356.908505,1320,,,,-0.09375,0.173828125,-1.09765625,-0.052124831,0.260377296,22.1886673,1.936848998,4428,0,42.97609802,24.17006353,56.24071202,0.010772719,0.006058654,1.08203125,
356.931315,1320,,,,-0.078125,-0.0859375,-0.93359375,-0.051615104,0.260007376,22.18800163,1.900111556,4430,0,42.15967831,23.94395904,56.79350508,0.010858997,0.006167205,1.08203125,
356.953515,1320,,,,-0.111328125,0.115234375,-1.078125,-0.051636213,0.260007376,22.18850327,1.846313477,4421,0,40.9669326,23.90673279,58.3561699,0.010875906,0.006346762,1.0859375,
356.976435,1320,,,,-0.203125,0.166015625,-1.078125,-0.051295497,0.260388306,22.18914604,1.949637294,4423,0,43.26078664,23.75934347,54.92120074,0.010959407,0.006019038,1.08984375,
356.998575,1320,,,,-0.0234375,-0.0078125,-1.017578125,-0.051114362,0.259129918,22.18743324,1.942661881,4429,0,43.10268081,23.70583874,54.99852513,0.010931059,0.006011921,1.091796875,
357.01955,1320,,,,-0.109375,0.05078125,-1.06640625,-0.05294766,0.259500939,22.18628883,1.948939681,4430,0,43.23973868,24.56528381,56.81182302,0.010563726,0.006001446,1.09375,
357.041815,1320,,,,-0.0625,0.01953125,-1.060546875,-0.053838396,0.260650332,22.18600273,1.854654908,4439,0,41.14737886,25.02542249,60.81899548,0.010415422,0.006334555,1.09375,
357.064265,1320,,,,0.140625,-0.28515625,-1.037109375,-0.052828159,0.260794557,22.18650246,1.950073242,4441,0,43.26530478,24.56754606,56.78348088,0.010615409,0.006027799,1.091796875,
357.086515,1320,,,,-0.048828125,0.0234375,-1.07421875,-0.05304617,0.260743913,22.18914604,1.928710938,4442,0,42.79644866,24.67340604,57.65292871,0.010567812,0.006092653,1.08984375,
357.10776,1320,,,,-0.015625,0.1171875,-1.0078125,-0.052912269,0.262279741,22.18857384,1.907087088,4444,0,42.31554266,24.62389711,58.19114103,0.010651431,0.006198189,1.087890625,
357.129795,1320,,,,0.015625,-0.1875,-0.951171875,-0.051137835,0.260304633,22.19066811,1.89453125,4442,0,42.04091419,23.78750652,56.58180128,0.010942914,0.006191698,1.087890625,
357.15303,1320,,,,-0.173828125,-0.154296875,-0.958984375,-0.051040329,0.259031933,22.18800163,1.950073242,4436,0,43.26822828,23.70781381,54.79266139,0.010926015,0.005986654,1.087890625,
357.17373,1320,,,,0.125,-0.392578125,-1.04296875,-0.05189882,0.260186832,22.18628883,1.889648438,4434,0,41.92428603,24.09566553,57.47424181,0.010798076,0.006206112,1.08203125,
357.19475,1320,,,,-0.048828125,-0.107421875,-0.958984375,-0.052149247,0.260476382,22.18600273,1.847330689,4441,0,40.98488372,24.25431384,59.17868159,0.010739384,0.006355426,1.080078125,
357.21786,1320,,,,-0.296875,-0.09375,-0.853515625,-0.052321363,0.260798961,22.18457413,1.942661881,4433,0,43.09712651,24.28785256,56.3560834,0.010737835,0.006051423,1.083984375,
357.238865,1320,,,,0.037109375,0.05859375,-1.07421875,-0.052572749,0.259990862,22.18514061,1.868024588,4440,0,41.44238814,24.44289635,58.98042426,0.010636663,0.006273549,1.083984375,
357.26105,1320,,,,-0.125,0.01171875,-0.953125,-0.05315949,0.260331056,22.18571663,1.954520106,4446,0,43.36242922,24.74883883,57.07438277,0.01051892,0.006003609,1.0859375,
357.28202,1320,,,,0.046875,-0.158203125,-0.978515625,-0.052453068,0.261555315,22.18285942,1.863839269,4438,0,41.34528448,24.37983435,58.9664206,0.010728347,0.006326122,1.083984375,
357.305725,1320,,,,0.125,-0.171875,-1.11328125,-0.051839922,0.261840461,22.18742943,1.999860525,4432,0,44.37176427,24.06166445,54.22742334,0.010882059,0.00590106,1.080078125,
357.328035,1320,,,,-0.125,0.02734375,-1.09375,-0.05250411,0.261507974,22.18900299,1.892700195,4443,0,41.99713029,24.42632281,58.16188543,0.01070599,0.006226806,1.076171875,
357.35164,1320,,,,-0.0234375,-0.16015625,-0.91796875,-0.052948782,0.261664309,22.18800354,1.949056029,4442,0,43.24566208,24.62732375,56.94750078,0.010624959,0.006050649,1.076171875,
357.372795,1320,,,,0.015625,0.14453125,-1.095703125,-0.052705983,0.261936244,22.18800354,1.973266602,4441,0,43.78284634,24.51352123,55.98887071,0.010685378,0.005982623,1.078125,
357.39389,1320,,,,-0.236328125,-0.01171875,-0.96484375,-0.052627741,0.262145425,22.1866684,1.921386719,4447,0,42.62916999,24.50665103,57.48798543,0.010696909,0.006149438,1.078125,
357.416175,1320,,,,0.015625,-0.083984375,-1.087890625,-0.053373447,0.262743242,22.18914604,1.866629481,4446,0,41.41891417,24.84712986,59.98981469,0.01057439,0.006343557,1.080078125,
357.43767,1324,,,,-0.0234375,-0.0625,-1.078125,-0.053201114,0.263171512,22.18628883,1.874302506,4442,0,41.58381677,24.74881299,59.51549162,0.010633702,0.0063287,1.08203125,
357.459515,1324,,,,-0.046875,-0.001953125,-0.9921875,-0.052302757,0.262379927,22.18971634,1.918945313,4441,0,42.58085215,24.32419481,57.12472528,0.010786788,0.006161923,1.078125,
357.47947,1324,,,,0,-0.046875,-1.005859375,-0.052102502,0.262381028,22.18400192,1.898716569,4444,0,42.12113202,24.24679839,57.56445098,0.010821265,0.006229202,1.076171875,
357.50441,1324,,,,-0.234375,0.21484375,-1.005859375,-0.052588669,0.264412284,22.18800163,2.0291574,4447,0,45.02294771,24.49234617,54.39969486,0.010795711,0.005872834,1.080078125,
357.52724,1324,,,,0.037109375,-0.07421875,-1.060546875,-0.054512645,0.264427698,22.18650246,1.982421875,4465,0,43.9830078,25.48887756,57.95164731,0.010374239,0.006012042,1.08203125,
357.55182,1324,,,,-0.0234375,-0.138671875,-1.0390625,-0.056656179,0.264837252,22.18628883,1.962890625,4479,0,43.54925836,26.57400072,61.02055861,0.009966029,0.006081326,1.083984375,
357.5729,1324,,,,-0.099609375,0.076171875,-1.05859375,-0.056711342,0.268650949,22.18514633,2.00962615,4492,0,44.58385021,26.67779263,59.83734582,0.010070209,0.006025746,1.0859375,
357.59464,1324,,,,-0.125,0,-1.080078125,-0.055297537,0.270451005,22.18571472,1.9552176,4496,0,43.37789989,26.03331553,60.01515887,0.01038865,0.006234765,1.087890625,
357.618945,1324,,,,0.07421875,-0.07421875,-1,-0.054742287,0.269072613,22.18514633,1.999162912,4500,0,44.35172175,25.79468323,58.15937287,0.010431321,0.006066791,1.087890625,
357.640025,1324,,,,0.037109375,-0.314453125,-0.943359375,-0.05487324,0.268846918,22.18500137,1.96105957,4498,0,43.50610926,25.84879859,59.4141812,0.010400751,0.006179521,1.0859375,
357.660675,1324,,,,-0.140625,0.154296875,-1.02734375,-0.054472814,0.270495043,22.18466949,1.994628906,4503,0,44.25018305,25.68534294,58.04573263,0.010531105,0.006112857,1.083984375,
357.68173,1324,,,,0.0625,-0.087890625,-1.052734375,-0.054039187,0.270149344,22.18514442,2.030552387,4501,0,45.04809797,25.47285536,56.54590649,0.010605381,0.005996909,1.083984375,
357.70485,1324,,,,-0.15625,0.125,-1.125,-0.054878649,0.270333203,22.18800163,1.961495519,4515,0,43.52166577,25.94953999,59.62441817,0.010417649,0.006211463,1.087890625,
357.72643,1324,,,,-0.048828125,-0.134765625,-0.92578125,-0.054869015,0.271011389,22.18742943,1.9942801,4510,0,44.24794898,25.9113244,58.55937958,0.010459187,0.006124835,1.087890625,
357.746875,1324,,,,0.0625,-0.21484375,-1.056640625,-0.054234329,0.271731412,22.18628883,1.971261144,4508,0,43.7349691,25.60343532,58.54225085,0.010613084,0.006213138,1.0859375,
357.76958,1324,,,,-0.015625,0.1796875,-1.029296875,-0.054280521,0.272303907,22.18514633,2.020089388,4508,0,44.81597867,25.62733955,57.18348747,0.010625524,0.006076045,1.0859375,
357.79094,1324,,,,-0.0859375,0.087890625,-1.138671875,-0.054930313,0.274821783,22.18800163,1.97265625,4508,0,43.7693001,25.93064499,59.24391054,0.01059834,0.006278871,1.0859375,
357.812635,1324,,,,0.09375,-0.193359375,-1.091796875,-0.054540515,0.27525776,22.1855011,1.935424805,4508,0,42.93836913,25.74857595,59.96635753,0.010690213,0.006410531,1.0859375,
357.833855,1324,,,,-0.0625,0.14453125,-1.14453125,-0.054658076,0.273183567,22.18800163,1.984863281,4502,0,44.04014973,25.76889314,58.51227413,0.010601292,0.006203057,1.08984375,
357.8558,1324,,,,-0.0625,-0.078125,-1.078125,-0.053622437,0.273538074,22.18628883,1.938476563,4504,0,43.00760091,25.29192666,58.80803888,0.010815233,0.006360226,1.091796875,
357.878005,1336,,,,-0.046875,0.046875,-0.90234375,-0.053634133,0.27421626,22.18685913,1.953125,4496,0,43.33370924,25.24947909,58.26752321,0.010860274,0.006328013,1.08984375,
357.903905,1336,,,,-0.07421875,-0.078125,-0.955078125,-0.053695567,0.271216166,22.18857384,2.075892925,4505,0,46.06110345,25.33397484,55.00079882,0.01070563,0.005888182,1.087890625,
357.92742,1336,,,,-0.0625,-0.08203125,-0.951171875,-0.054202725,0.27082753,22.18622589,2.088216066,4499,0,46.32963336,25.53862694,55.12374065,0.010604624,0.005845665,1.083984375,
357.94886,1336,,,,-0.13671875,-0.224609375,-0.888671875,-0.054762715,0.271111576,22.18171692,2.320730925,4529,0,51.47779641,25.97186649,50.45256071,0.010438664,0.005266573,1.0859375,
357.969925,1336,,,,0.421875,-0.177734375,-0.966796875,-0.061173991,0.271847012,22.18228722,2.342355013,4567,0,51.95879166,29.25443838,56.3031538,0.009292505,0.005231973,1.080078125,
357.991955,1336,,,,0.421875,0.060546875,-1.140625,-0.065534724,0.276909188,22.17866707,2.385253906,4610,0,52.90175226,31.63818653,59.80555498,0.008752372,0.005234405,1.076171875,
358.012895,1336,,,,0.111328125,-0.099609375,-1.150390625,-0.065898411,0.283055802,22.18228722,2.383510113,4645,0,52.8717059,32.05288815,60.62389629,0.008830898,0.005353635,1.07421875,
358.034045,1336,,,,-0.15625,0.654296875,-1.39453125,-0.067470253,0.289267372,22.18400383,2.266322613,4679,0,50.27610952,33.05624095,65.74940119,0.008750764,0.005753575,1.0859375,
358.05595,1336,,,,-0.046875,-0.1953125,-1.25390625,-0.065709918,0.291523222,22.18342972,2.20284605,4683,0,48.86668054,32.2247403,65.94419745,0.009046565,0.005965685,1.103515625,
358.078205,1336,,,,-0.046875,0.310546875,-1.099609375,-0.060390036,0.294919658,22.18514633,2.173549175,4689,0,48.22050651,29.65202167,61.49255537,0.009946022,0.006116063,1.111328125,
358.10271,1336,,,,-0.0859375,0.01953125,-1.021484375,-0.059468414,0.296470899,22.18343163,2.163085938,4698,0,47.98466899,29.2587912,60.97529026,0.010132712,0.00617845,1.111328125,
358.126675,1336,,,,-0.01171875,-0.087890625,-1.005859375,-0.059435175,0.296105383,22.18650436,2.274780273,4694,0,50.46942246,29.21618387,57.88888093,0.010134978,0.005867025,1.115234375,
358.148085,1336,,,,-0.048828125,-0.0625,-0.912109375,-0.059729968,0.296542461,22.18400383,2.117745638,4705,0,46.98007734,29.42911551,62.64169233,0.010076499,0.00631209,1.11328125,
358.169,1336,,,,-0.109375,-0.17578125,-0.921875,-0.059754755,0.298090399,22.18228722,2.2202847,4711,0,49.25099293,29.4773033,59.85118583,0.01011254,0.006052475,1.111328125,
358.18983,1336,,,,-0.09375,0.076171875,-1.09765625,-0.05973095,0.299778158,22.18571663,2.121233225,4703,0,47.06107923,29.41732796,62.50882565,0.01019053,0.006369981,1.1171875,
358.211115,1336,,,,-0.0625,-0.0234375,-1.015625,-0.059218445,0.299790269,22.18400383,2.153320313,4701,0,47.76926606,29.15480974,61.03256789,0.010282704,0.006275798,1.126953125,
358.232755,1336,,,,0,-0.140625,-0.9296875,-0.058070133,0.299746231,22.18400192,2.231445313,4701,0,49.5023871,28.58474951,57.74418404,0.010486229,0.006055187,1.126953125,
358.25452,1336,,,,0.09375,0.015625,-0.97265625,-0.058397452,0.29973412,22.18228722,2.2286551,4700,0,49.43666753,28.74426988,58.14362357,0.010427613,0.006062992,1.12890625,
358.277175,1336,,,,-0.125,-0.033203125,-1.0703125,-0.059099096,0.297864704,22.18628883,2.215401888,4701,0,49.15154617,29.09198538,59.18834227,0.01023872,0.006060129,1.1328125,
358.29801,1336,,,,0.015625,-0.265625,-0.873046875,-0.059026066,0.298790604,22.18457413,2.238420725,4704,0,49.6584105,29.07876643,58.557586,0.010275216,0.006016918,1.138671875,
358.318875,1345,,,,-0.09375,0.24609375,-1.099609375,-0.058759309,0.299148414,22.18457413,2.273298025,4704,0,50.43214855,28.94692306,57.39775896,0.010334377,0.005931701,1.14453125,
